title,Genre,rating,year
"Dreamlife of Angels, The (Vie rêvée des anges, La)",Drama,3.75,1998
Metroland,Comedy,3.0,1997
Following,Crime,3.83,1998
Go,Comedy,3.96,1999
Never Been Kissed,Comedy,2.96,1999
Twin Dragons (Shuang long hui),Action,3.0,1992
Cookie's Fortune,Comedy,3.88,1999
"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",Drama,4.25,1998
Goodbye Lover,Comedy,1.75,1999
Life,Comedy,3.25,1999
Friends & Lovers,Comedy,3.5,1999
Hideous Kinky,Drama,2.5,1998
"Monster, The (Mostro, Il)",Comedy,3.38,1994
Open Your Eyes (Abre los ojos),Drama,3.75,1997
SLC Punk!,Comedy,3.79,1998
Lost & Found,Comedy,2.75,1999
Pushing Tin,Comedy,2.84,1999
Election,Comedy,3.66,1999
eXistenZ,Action,3.86,1999
Entrapment,Crime,2.99,1999
Idle Hands,Comedy,2.57,1999
Get Real,Drama,4.0,1998
"King of Masks, The (Bian Lian)",Drama,4.0,1996
"Winslow Boy, The",Drama,3.0,1999
Mildred Pierce,Drama,4.0,1945
Night of the Comet,Comedy,2.88,1984
Chopping Mall (a.k.a. Killbots),Action,1.0,1986
My Science Project,Adventure,2.88,1985
Dick Tracy,Action,2.88,1990
"Mummy, The",Action,3.12,1999
"Castle, The",Comedy,3.4,1997
This Is My Father,Drama,3.0,1998
William Shakespeare's A Midsummer Night's Dream,Comedy,3.14,1999
Trippin',Comedy,1.0,1999
After Life (Wandafuru raifu),Drama,4.25,1998
Black Mask (Hak hap),Action,2.5,1996
Star Wars: Episode I - The Phantom Menace,Action,3.11,1999
"Love Letter, The",Comedy,2.5,1999
Besieged (a.k.a. L' Assedio),Drama,3.5,1998
"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",Adventure,4.0,1965
"Mummy, The",Horror,3.33,1932
"Mummy, The",Horror,3.33,1959
Mommie Dearest,Drama,3.12,1981
Superman,Action,3.61,1978
Superman II,Action,3.02,1980
Superman III,Action,2.25,1983
Superman IV: The Quest for Peace,Action,1.69,1987
Dracula,Horror,3.33,1931
Frankenstein,Drama,3.91,1931
Frankenstein Meets the Wolf Man,Horror,1.0,1943
"Curse of Frankenstein, The",Horror,3.0,1957
"Wolf Man, The",Drama,3.6,1941
Howling II: Your Sister Is a Werewolf,Horror,2.0,1985
Tarantula,Horror,3.0,1955
"Rocky Horror Picture Show, The",Comedy,3.34,1975
It Came from Hollywood,Comedy,2.0,1982
"Thing from Another World, The",Horror,3.5,1951
It Came from Outer Space,Sci-Fi,3.0,1953
"War of the Worlds, The",Action,3.17,1953
Invasion of the Body Snatchers,Horror,3.77,1956
Earth vs. the Flying Saucers,Sci-Fi,1.0,1956
Swamp Thing,Horror,2.94,1982
Pork Chop Hill,War,3.5,1959
Run Silent Run Deep,War,3.6,1958
Notting Hill,Comedy,3.46,1999
"Thirteenth Floor, The",Drama,2.96,1999
"Loss of Sexual Innocence, The",Drama,2.25,1999
Instinct,Drama,3.17,1999
Buena Vista Social Club,Documentary,4.38,1999
Free Enterprise,Comedy,3.0,1998
Limbo,Drama,4.0,1999
Austin Powers: The Spy Who Shagged Me,Action,3.2,1999
"Red Violin, The (Violon rouge, Le)",Drama,4.03,1998
Tarzan,Adventure,3.46,1999
"General's Daughter, The",Crime,2.93,1999
"Ideal Husband, An",Comedy,3.7,1999
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",Drama,3.67,1998
Run Lola Run (Lola rennt),Action,4.0,1998
Trekkies,Documentary,3.38,1997
Big Daddy,Comedy,3.2,1999
"Boys, The",Drama,2.0,1998
"Dinner Game, The (Dîner de cons, Le)",Comedy,4.33,1998
My Son the Fanatic,Comedy,3.5,1997
Zone 39,Sci-Fi,2.0,1997
Arachnophobia,Comedy,2.81,1990
"South Park: Bigger, Longer and Uncut",Animation,3.86,1999
Wild Wild West,Action,2.21,1999
Summer of Sam,Drama,3.4,1999
American Pie,Comedy,3.38,1999
Arlington Road,Thriller,3.27,1999
"Autumn Tale, An (Conte d'automne)",Romance,4.0,1998
Muppets From Space,Children,3.17,1999
"Blair Witch Project, The",Drama,2.8,1999
Eyes Wide Shut,Drama,3.46,1999
Lake Placid,Horror,2.67,1999
Ghostbusters (a.k.a. Ghost Busters),Action,3.78,1984
Ghostbusters II,Comedy,3.0,1989
Drop Dead Gorgeous,Comedy,3.2,1999
"Haunting, The",Horror,2.12,1999
Inspector Gadget,Action,2.1,1999
Deep Blue Sea,Action,2.78,1999
Mystery Men,Action,3.09,1999
Runaway Bride,Comedy,2.83,1999
Twin Falls Idaho,Drama,2.0,1999
"Killing, The",Crime,4.06,1956
Killer's Kiss,Crime,3.0,1955
Spartacus,Action,3.58,1960
Lolita,Drama,3.5,1962
Barry Lyndon,Drama,3.71,1975
"400 Blows, The (Les quatre cents coups)",Crime,4.0,1959
Jules and Jim (Jules et Jim),Drama,4.5,1961
Vibes,Adventure,2.0,1988
"Mosquito Coast, The",Adventure,3.25,1986
"Golden Child, The",Action,2.72,1986
Brighton Beach Memoirs,Comedy,3.6,1986
Assassination,Action,4.0,1987
Crimes of the Heart,Comedy,4.0,1986
"Color Purple, The",Drama,3.92,1985
"Kindred, The",Horror,1.0,1986
No Mercy,Action,2.0,1986
Ménage (Tenue de soirée),Comedy,1.0,1986
Native Son,Drama,3.0,1986
Otello,Drama,4.0,1986
"Mission, The",Drama,3.5,1986
Little Shop of Horrors,Comedy,3.33,1986
"Little Shop of Horrors, The",Comedy,3.0,1960
Allan Quatermain and the Lost City of Gold,Action,1.83,1987
"Morning After, The",Drama,4.0,1986
Radio Days,Comedy,3.14,1987
From the Hip,Comedy,4.0,1987
Outrageous Fortune,Comedy,2.81,1987
Deadtime Stories,Horror,1.0,1987
Frances,Drama,3.5,1982
Dick,Comedy,3.5,1999
"Iron Giant, The",Adventure,4.05,1999
"Sixth Sense, The",Drama,3.89,1999
"Thomas Crown Affair, The",Action,3.65,1999
"Thomas Crown Affair, The",Crime,4.0,1968
"Acid House, The",Comedy,3.5,1998
"Adventures of Sebastian Cole, The",Comedy,3.25,1998
"Yards, The",Crime,3.4,2000
Bowfinger,Comedy,2.96,1999
Brokedown Palace,Drama,3.25,1999
Detroit Rock City,Comedy,2.85,1999
Better Than Chocolate,Comedy,3.0,1999
Head On,Drama,1.0,1998
Heaven Can Wait,Comedy,3.27,1978
Pit and the Pendulum,Horror,3.33,1961
"Masque of the Red Death, The",Horror,3.25,1964
Haunted Honeymoon,Comedy,1.75,1986
Cat's Eye,Horror,2.42,1985
Monty Python's And Now for Something Completely Different,Comedy,4.05,1971
Damien: Omen II,Horror,2.88,1978
"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",Horror,2.0,1981
Airplane!,Comedy,3.86,1980
Airplane II: The Sequel,Comedy,3.18,1982
"American Werewolf in Paris, An",Comedy,2.3,1997
European Vacation (aka National Lampoon's European Vacation),Adventure,2.63,1985
National Lampoon's Vacation,Comedy,3.65,1983
Funny Farm,Comedy,2.59,1988
Big,Comedy,3.72,1988
Problem Child,Children,1.58,1990
Problem Child 2,Comedy,1.31,1991
Little Nemo: Adventures in Slumberland,Adventure,2.5,1992
Oscar and Lucinda (a.k.a. Oscar & Lucinda),Drama,4.5,1997
Tequila Sunrise,Action,3.04,1988
"Pelican Brief, The",Crime,2.92,1993
"Christmas Story, A",Children,3.97,1983
Mickey Blue Eyes,Comedy,3.0,1999
Teaching Mrs. Tingle,Comedy,2.33,1999
Universal Soldier: The Return,Action,2.62,1999
Universal Soldier,Action,2.21,1992
Perfect Blue,Animation,4.2,1997
In Too Deep,Action,3.0,1999
"Source, The",Documentary,1.0,1999
Iron Eagle,Action,2.29,1986
Iron Eagle II,Action,1.67,1988
Aces: Iron Eagle III,Action,2.0,1992
Iron Eagle IV,Action,1.0,1995
Three Days of the Condor (3 Days of the Condor),Drama,3.75,1975
Hamlet,Drama,4.0,1964
Medicine Man,Adventure,3.14,1992
On the Ropes,Documentary,5.0,1999
"13th Warrior, The",Action,2.9,1999
"Astronaut's Wife, The",Horror,2.27,1999
Dudley Do-Right,Children,1.5,1999
"Muse, The",Comedy,3.07,1999
Chill Factor,Action,1.0,1999
Outside Providence,Comedy,3.5,1999
Bedrooms & Hallways,Comedy,3.0,1998
West Beirut (West Beyrouth),Drama,4.0,1998
Stigmata,Drama,2.87,1999
Stir of Echoes,Horror,3.53,1999
"Black Cat, White Cat (Crna macka, beli macor)",Comedy,3.94,1998
"Minus Man, The",Drama,2.67,1999
"Adventures of Milo and Otis, The (Koneko monogatari)",Adventure,3.86,1986
Only Angels Have Wings,Adventure,3.0,1939
"Othello (Tragedy of Othello: The Moor of Venice, The)",Drama,4.0,1952
Saturn 3,Adventure,3.25,1980
"Soldier's Story, A",Drama,4.0,1984
I Saw What You Did,Thriller,3.0,1965
Yellow Submarine,Adventure,3.29,1968
American Beauty,Drama,4.06,1999
Stop Making Sense,Documentary,3.86,1984
Blue Streak,Comedy,2.61,1999
For Love of the Game,Comedy,3.38,1999
Caligula,Drama,1.0,1979
"Hard Day's Night, A",Adventure,3.47,1964
Sugar Town,Comedy,4.0,1999
"Buddy Holly Story, The",Drama,3.6,1978
Fright Night,Comedy,3.58,1985
Fright Night Part II,Horror,2.0,1988
Barefoot in the Park,Comedy,3.31,1967
Deliverance,Adventure,3.9,1972
Excalibur,Adventure,3.64,1981
"Pajama Game, The",Comedy,3.67,1957
Sommersby,Drama,2.95,1993
Thumbelina,Animation,2.0,1994
Tommy,Musical,3.0,1975
Hell Night,Horror,2.0,1981
Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),Action,3.21,1991
Armour of God (Long xiong hu di),Action,3.08,1987
Double Jeopardy,Action,3.03,1999
Jakob the Liar,Drama,2.0,1999
Mumford,Comedy,3.2,1999
Dog Park,Comedy,2.0,1998
Guinevere,Drama,2.0,1999
"Adventures of Elmo in Grouchland, The",Children,1.5,1999
Simon Sez,Action,1.0,1999
Drive Me Crazy,Comedy,2.1,1999
"Mystery, Alaska",Comedy,3.75,1999
Three Kings,Action,3.71,1999
"Happy, Texas",Comedy,4.0,1999
New Rose Hotel,Action,1.0,1998
Plunkett & MaCleane,Action,3.0,1999
Romance,Drama,4.0,1999
Alvarez Kelly,Western,3.0,1966
And the Ship Sails On (E la nave va),Comedy,4.0,1983
"Dark Half, The",Horror,2.0,1993
Gulliver's Travels,Adventure,3.0,1939
Monkey Shines,Horror,2.5,1988
Phantasm,Horror,2.89,1979
Psycho II,Horror,2.5,1983
Psycho III,Horror,2.5,1986
Sanjuro (Tsubaki Sanjûrô),Action,4.25,1962
Random Hearts,Drama,2.57,1999
Superstar,Comedy,3.57,1999
Boys Don't Cry,Drama,3.55,1999
"Limey, The",Crime,3.89,1999
Risky Business,Comedy,3.44,1983
Total Recall,Action,3.65,1990
Body Heat,Crime,4.0,1981
Ferris Bueller's Day Off,Comedy,3.84,1986
"Year of Living Dangerously, The",Drama,3.81,1982
High Plains Drifter,Western,4.18,1973
Hang 'Em High,Crime,3.6,1968
Drunken Master (Jui kuen),Action,4.05,1978
"Conformist, The (Conformista, Il)",Drama,4.1,1970
Hairspray,Comedy,3.32,1988
Brief Encounter,Drama,3.5,1946
"Razor's Edge, The",Drama,3.5,1984
Reds,Drama,3.25,1981
Return with Honor,Documentary,3.5,1998
Time of the Gypsies (Dom za vesanje),Comedy,4.17,1989
Days of Heaven,Drama,3.67,1978
"Lady Eve, The",Comedy,4.0,1941
Sullivan's Travels,Adventure,4.0,1941
"Palm Beach Story, The",Comedy,4.1,1942
Niagara,Drama,,1953
Gilda,Drama,4.0,1946
South Pacific,Musical,3.78,1958
Flashdance,Drama,2.88,1983
Indochine,Drama,4.17,1992
"Dirty Dozen, The",Action,3.97,1967
Help!,Comedy,3.36,1965
Goldfinger,Action,3.84,1964
From Russia with Love,Action,3.75,1963
Dr. No,Action,3.71,1962
"Blue Lagoon, The",Adventure,2.46,1980
"Fistful of Dollars, A (Per un pugno di dollari)",Action,3.94,1964
Sydney (Hard Eight),Crime,3.54,1996
Home Alone 2: Lost in New York,Children,2.52,1992
Someone to Watch Over Me,Action,3.17,1987
Fight Club,Action,4.27,1999
"Story of Us, The",Comedy,2.4,1999
Fever Pitch,Comedy,3.0,1997
Julien Donkey-Boy,Drama,1.0,1999
"Omega Code, The",Action,2.0,1999
"Straight Story, The",Adventure,3.93,1999
"Bad Seed, The",Drama,4.0,1956
Time Bandits,Adventure,3.73,1981
"Man and a Woman, A (Un homme et une femme)",Drama,5.0,1966
Fitzcarraldo,Adventure,3.38,1982
All That Jazz,Drama,4.08,1979
Red Sorghum (Hong gao liang),Drama,5.0,1987
Crimes and Misdemeanors,Comedy,3.92,1989
Bats,Horror,2.5,1999
"Best Man, The",Comedy,3.0,1999
Bringing Out the Dead,Drama,3.42,1999
Crazy in Alabama,Comedy,3.0,1999
Three to Tango,Comedy,3.0,1999
Body Shots,Drama,3.0,1999
"Guardian, The",Horror,2.0,1990
"Ipcress File, The",Thriller,4.0,1965
On Any Sunday,Documentary,4.5,1971
RoboCop,Action,3.37,1987
RoboCop 2,Action,2.64,1990
Who Framed Roger Rabbit?,Adventure,3.57,1988
Melvin and Howard,Drama,4.0,1980
For Your Eyes Only,Action,3.55,1981
Licence to Kill,Action,3.32,1989
Live and Let Die,Action,3.7,1973
Rawhead Rex,Horror,3.5,1986
Thunderball,Action,3.48,1965
House on Haunted Hill,Horror,2.43,1999
Music of the Heart,Drama,3.12,1999
Being John Malkovich,Comedy,3.95,1999
Princess Mononoke (Mononoke-hime),Action,3.96,1997
My Best Fiend (Mein liebster Feind),Documentary,4.0,1999
Train of Life (Train de vie),Comedy,4.5,1998
"Bachelor, The",Comedy,2.55,1999
"Bone Collector, The",Thriller,2.84,1999
"Insider, The",Drama,3.74,1999
American Movie,Documentary,3.75,1999
Last Night,Drama,4.0,1998
Rosetta,Drama,4.0,1999
"They Shoot Horses, Don't They?",Drama,3.25,1969
Bride of Re-Animator,Comedy,4.0,1990
Bustin' Loose,Comedy,2.0,1981
Coma,Thriller,3.67,1978
Creepshow,Horror,3.07,1982
Creepshow 2,Horror,3.0,1987
Re-Animator,Comedy,3.45,1985
Drugstore Cowboy,Crime,4.15,1989
Falling Down,Action,3.53,1993
"Funhouse, The",Horror,2.0,1981
"General, The",Comedy,4.0,1926
Piranha,Horror,2.64,1978
"Taming of the Shrew, The",Comedy,2.5,1967
Nighthawks,Action,3.25,1981
Yojimbo,Action,4.23,1961
Repossessed,Comedy,2.38,1990
"Omega Man, The",Action,3.67,1971
Spaceballs,Comedy,3.48,1987
Robin Hood,Adventure,3.51,1973
Mister Roberts,Comedy,3.82,1955
"Quest for Fire (Guerre du feu, La)",Adventure,3.79,1981
Little Big Man,Western,4.15,1970
"Face in the Crowd, A",Drama,4.2,1957
Trading Places,Comedy,3.73,1983
Meatballs,Comedy,3.22,1979
Meatballs Part II,Comedy,2.08,1984
Meatballs III,Comedy,2.5,1987
Meatballs 4,Comedy,1.0,1992
Dead Again,Mystery,3.77,1991
Peter's Friends,Comedy,3.6,1992
"Incredibly True Adventure of Two Girls in Love, The",Comedy,4.5,1995
Under the Rainbow,Comedy,2.0,1981
Anywhere But Here,Comedy,2.5,1999
Dogma,Adventure,3.65,1999
"Messenger: The Story of Joan of Arc, The",Drama,3.91,1999
Pokémon: The First Movie,Adventure,2.31,1998
Felicia's Journey,Thriller,3.33,1999
Oxygen,Crime,4.0,1999
Where's Marlowe?,Comedy,4.0,1998
"Commitments, The",Comedy,3.87,1991
Holiday Inn,Comedy,3.62,1942
"Longest Day, The",Action,4.0,1962
Poison Ivy,Drama,2.17,1992
Poison Ivy: New Seduction,Drama,2.33,1997
Tora! Tora! Tora!,Action,3.93,1970
Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios),Comedy,3.55,1988
"Verdict, The",Drama,4.36,1982
"Adventures of Buckaroo Banzai Across the 8th Dimension, The",Adventure,3.55,1984
Stand and Deliver,Comedy,3.5,1988
Moonstruck,Comedy,3.56,1987
"Sandpiper, The",Drama,5.0,1965
Jeremiah Johnson,Western,4.25,1972
Repulsion,Drama,4.17,1965
Irma la Douce,Comedy,3.62,1963
42 Up,Documentary,4.0,1998
Liberty Heights,Drama,4.0,1999
Mansfield Park,Comedy,3.08,1999
Sleepy Hollow,Fantasy,3.48,1999
"World Is Not Enough, The",Action,3.33,1999
All About My Mother (Todo sobre mi madre),Drama,4.16,1999
Babes in Toyland,Children,5.0,1934
Scrooged,Comedy,3.17,1988
Harvey,Comedy,3.83,1950
Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),Drama,4.12,1948
Matewan,Drama,4.17,1987
Kagemusha,Drama,4.12,1980
McCabe & Mrs. Miller,Drama,3.75,1971
Maurice,Drama,4.0,1987
"Grapes of Wrath, The",Drama,4.11,1940
My Man Godfrey,Comedy,5.0,1957
"Shop Around the Corner, The",Comedy,3.67,1940
"Natural, The",Drama,3.65,1984
Shampoo,Comedy,3.07,1975
"River Runs Through It, A",Drama,3.93,1992
Fatal Attraction,Drama,3.1,1987
Jagged Edge,Crime,3.57,1985
Stanley & Iris,Drama,2.75,1990
Midnight Run,Action,3.64,1988
Awakenings,Drama,3.68,1990
Come See the Paradise,Drama,1.0,1990
Backdraft,Action,3.3,1991
"Fisher King, The",Comedy,3.81,1991
"River, The",Drama,3.5,1984
Places in the Heart,Drama,4.25,1984
'night Mother,Drama,3.0,1986
End of Days,Action,2.7,1999
Toy Story 2,Adventure,3.86,1999
Flawless,Drama,4.0,1999
Ride with the Devil,Drama,3.88,1999
"Distinguished Gentleman, The",Comedy,3.5,1992
"End of the Affair, The",Drama,4.0,1999
Holy Smoke,Comedy,2.83,1999
Sweet and Lowdown,Comedy,3.67,1999
Bonfire of the Vanities,Comedy,2.4,1990
Daddy Long Legs,Comedy,2.0,1919
Grand Illusion (La grande illusion),Drama,3.71,1937
"Great Santini, The",Drama,3.67,1979
Stealing Home,Drama,3.0,1988
"Two Jakes, The",Drama,1.25,1990
U2: Rattle and Hum,Documentary,3.25,1988
Hell in the Pacific,Drama,3.0,1968
Cradle Will Rock,Drama,3.17,1999
Deuce Bigalow: Male Gigolo,Comedy,2.32,1999
"Green Mile, The",Crime,4.15,1999
"Cider House Rules, The",Drama,3.75,1999
"War Zone, The",Drama,3.25,1999
"Last Picture Show, The",Drama,4.5,1971
"7th Voyage of Sinbad, The",Action,4.4,1958
Anna and the King,Drama,3.67,1999
Bicentennial Man,Drama,2.8,1999
Stuart Little,Children,2.84,1999
"Emperor and the Assassin, The (Jing ke ci qin wang)",Drama,3.67,1999
Fantasia 2000,Animation,3.83,1999
Magnolia,Drama,3.71,1999
Onegin,Drama,3.0,1999
Simpatico,Comedy,3.0,1999
Topsy-Turvy,Comedy,3.88,1999
Boiling Point,Action,3.0,1993
Carnal Knowledge,Comedy,3.5,1971
Easy Rider,Adventure,3.6,1969
The Falcon and the Snowman,Crime,3.3,1985
Room at the Top,Drama,4.0,1959
Any Given Sunday,Drama,3.0,1999
Man on the Moon,Comedy,3.49,1999
Galaxy Quest,Adventure,3.58,1999
"Talented Mr. Ripley, The",Drama,3.34,1999
Next Friday,Comedy,3.25,2000
"Hurricane, The",Drama,3.53,1999
Angela's Ashes,Drama,3.33,1999
Titus,Drama,3.92,1999
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",Documentary,4.0,1999
"Third Miracle, The",Drama,3.0,1999
Snow Falling on Cedars,Drama,3.33,1999
"Girl, Interrupted",Drama,3.46,1999
My Dog Skip,Children,3.55,1999
Supernova,Adventure,2.0,2000
"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",Drama,3.0,1998
"Way We Were, The",Drama,3.62,1973
Stalag 17,Drama,3.72,1953
"Presidio, The",Action,2.86,1988
Papillon,Crime,3.93,1973
"Last Detail, The",Comedy,4.25,1973
Five Easy Pieces,Drama,4.5,1970
Dead Calm,Thriller,3.17,1989
"Boys from Brazil, The",Action,3.69,1978
Against All Odds,Romance,2.33,1984
Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),Action,2.19,1993
Fast Times at Ridgemont High,Comedy,3.48,1982
"Cry in the Dark, A",Drama,3.75,1988
Batman: Mask of the Phantasm,Animation,4.12,1993
American Flyers,Drama,3.5,1985
"Star Is Born, A",Drama,3.5,1937
Pacific Heights,Mystery,3.19,1990
"Draughtsman's Contract, The",Drama,3.7,1982
"Zed & Two Noughts, A",Drama,3.0,1985
Woman in the Dunes (Suna no onna),Drama,4.75,1964
Down to You,Comedy,2.0,2000
"Odessa File, The",Thriller,3.88,1974
Where the Buffalo Roam,Comedy,3.67,1980
Eye of the Beholder,Thriller,1.58,1999
"Big Tease, The",Comedy,3.25,1999
"Cup, The (Phörpa)",Comedy,4.5,1999
Encino Man,Comedy,2.4,1992
"Goodbye Girl, The",Comedy,3.71,1977
Malcolm X,Drama,4.17,1992
Sister Act,Comedy,3.03,1992
Sister Act 2: Back in the Habit,Comedy,1.89,1993
"Hand That Rocks the Cradle, The",Drama,3.11,1992
Alive,Drama,3.17,1993
Agnes of God,Drama,3.7,1985
Scent of a Woman,Drama,3.59,1992
Wayne's World,Comedy,3.48,1992
Wayne's World 2,Comedy,3.3,1993
"League of Their Own, A",Comedy,3.47,1992
Patriot Games,Action,3.52,1992
"Bodyguard, The",Drama,2.86,1992
Death Becomes Her,Comedy,2.87,1992
Far and Away,Adventure,3.14,1992
Howards End,Drama,4.0,1992
Singles,Comedy,3.18,1992
Twin Peaks: Fire Walk with Me,Crime,3.41,1992
White Men Can't Jump,Comedy,3.05,1992
Buffy the Vampire Slayer,Action,2.42,1992
Hard-Boiled (Lat sau san taam),Action,4.0,1992
Man Bites Dog (C'est arrivé près de chez vous),Comedy,4.5,1992
"Mariachi, El",Action,3.56,1992
Stop! Or My Mom Will Shoot,Action,1.77,1992
Forever Young,Drama,2.85,1992
"Cutting Edge, The",Comedy,2.79,1992
Of Mice and Men,Drama,3.68,1992
Bad Lieutenant,Crime,3.44,1992
Scream 3,Comedy,2.67,2000
Single White Female,Drama,3.38,1992
"Boondock Saints, The",Action,4.22,2000
Gun Shy,Comedy,1.0,2000
"Baby, The",Horror,1.5,1973
"Brandon Teena Story, The",Documentary,2.0,1998
Minnie and Moskowitz,Action,3.25,1971
They Might Be Giants,Comedy,3.0,1971
"Beach, The",Adventure,3.06,2000
Snow Day,Comedy,2.3,2000
"Tigger Movie, The",Animation,3.17,2000
Not One Less (Yi ge dou bu neng shao),Drama,4.5,1999
Eaten Alive,Horror,1.5,1977
Raining Stones,Drama,4.0,1993
To Sir with Love,Drama,4.07,1967
Boiler Room,Crime,3.71,2000
Hanging Up,Comedy,2.67,2000
Pitch Black,Horror,3.56,2000
"Whole Nine Yards, The",Comedy,3.52,2000
Beautiful People,Comedy,4.75,1999
Black Tar Heroin: The Dark End of the Street,Documentary,5.0,2000
"Circus, The",Comedy,4.12,1928
City Lights,Comedy,3.85,1931
"Flamingo Kid, The",Comedy,2.86,1984
"Kid, The",Comedy,4.1,1921
Class Reunion,Comedy,1.5,1982
Happy Go Lovely,Musical,4.5,1951
Reindeer Games,Action,2.46,2000
Wonder Boys,Comedy,3.66,2000
Chain of Fools,Comedy,4.0,2000
Drowning Mona,Comedy,1.33,2000
"Next Best Thing, The",Comedy,2.17,2000
What Planet Are You From?,Comedy,3.17,2000
Beyond the Mat,Documentary,3.7,1999
Ghost Dog: The Way of the Samurai,Crime,4.05,1999
The Year My Voice Broke,Drama,4.0,1987
